"PAYOUT_tx.id","tx.time","tx.amount","tx.id","payin.addrs","tx.amount.cumsum","payout.threshold.reached.payin.number","payout.threshold.reached.payin.time","sort.id","PAYOUT_tx.time","PAYOUT_tx.amount","PAYOUT_payout.addrs","PAYOUT_tx.amount.cumsum","PAYOUT_tx.amount.scaled","PAYOUT_tx.amount.scaled.cumsum","payout.threshold.reached.payin.payout.time.diff","payout.threshold.reached.payin.payout.time.diff.hours"
"8f4a61f3cd54e15ff216c196c111cb8555dc9f94d20ba7a5dec110ad93f19c21",2021-06-03 03:53:55,16.74540409,"e904bef89383fa317f709fef5c9de5e858b2446240764718556aae4310405947","1CMVQfWXdfc6VbfgfXRdGTW2xEpTfaPVhs",192.83894164,123,2021-06-03 08:22:59,98,2021-06-03 11:34:45,30.14170736,"1CMVQfWXdfc6VbfgfXRdGTW2xEpTfaPVhs",347.10814714,33.4907859555556,385.675719044445,3.19611111111111,3.19611111111111
"ddaaa46dfebe341b0f5f4155e5ae73e0280fbe68c805778b55e1abc0072a39ea",2021-06-03 03:55:01,0.00138033,"6e3f72c6e0bbbaf097063695a485e093063a3c0f901bbaf40bd7cbda8f270c37","1Gi9XBHuJcacZoGfrYeLXgTd1oXHDMSgqJ",192.84032197,123,2021-06-03 08:22:59,99,2021-06-03 11:47:34,0.00246459,"1Gi9XBHuJcacZoGfrYeLXgTd1oXHDMSgqJ",347.11061173,0.00273843333333333,385.678457477778,3.40972222222222,3.40972222222222
"8a24fca880e8fea291f214ba5a598500a53accbebdf99d6365e1b676f334d589",2021-06-03 04:05:56,75,"45b21d91a0df7111b9ddc858aad5866a364d6a790f6f627fa6fd0bcfc5c9eeb8","1FQD8umwNmhcq1ZgbzqXDxPEqvpyo3iUEU",267.84032197,132,2021-06-03 09:36:26,100,2021-06-03 11:47:34,134.99998,"1FQD8umwNmhcq1ZgbzqXDxPEqvpyo3iUEU",482.11059173,149.999977777778,535.678435255556,2.18555555555556,2.18555555555556
"760db519b84d6c8d16418172d1fe593f18590c199a526607950818ef0c343b66",2021-06-03 04:27:57,0.01222749,"8e9ba9b926384e76e19cff2d9132ca86e8e013ee2f4ddf0e00e80d498d21ce9f","114mePjkUfk9eRNQHEa68YnUdAK7YzgRjd",267.85254946,132,2021-06-03 09:36:26,101,2021-06-03 11:57:23,0.02198948,"114mePjkUfk9eRNQHEa68YnUdAK7YzgRjd",482.13258121,0.0244327555555556,535.702868011111,2.34916666666667,2.34916666666667
"2772cba4cf1ccadb78387b9950f876daba632c86694446db101435bab2c18aec",2021-06-03 04:27:57,8.99667099,"a1d2c545fed591e0abf9e74305d236c1b8c2fba0e5511131325a7c17ff3a85e2","1KEqKjm9tTeCVAhPx9Tn4mtDh8K3KDW8Xp|12djePsMDfJ6HyqSUBStVB3YEs6hmPZXbT|12djePsMDfJ6HyqSUBStVB3YEs6hmPZXbT",276.84922045,142,2021-06-03 10:41:03,102,2021-06-03 14:16:15,16.19398778,"12djePsMDfJ6HyqSUBStVB3YEs6hmPZXbT",612.16369112,17.9933197555556,680.181879022222,3.58666666666667,3.58666666666667
"fd2dc9569ff5bb024b9c52f5f44a8d9d50c06e1d0b7eaed11a63e7ddeb6a15b2",2021-06-03 04:27:57,30.63042301,"8f59d37f5720111dbad5f59cfbe59a14814c6f58152372f38d818e43e652e966","1LFxgLZkYwL1CUa5S7nWF1AnfsvrCtUCuk",307.47964346,146,2021-06-03 11:04:55,103,2021-06-03 13:59:42,55.13474142,"1LFxgLZkYwL1CUa5S7nWF1AnfsvrCtUCuk",537.26732263,61.2608238,596.963691811111,2.91305555555556,2.91305555555556
NA,2021-06-03 04:27:57,0.13827837,"07a83cde1464538a03210f018e08bcb8b48e8d9956139d16b0306d5ac3678a26","1CQ2uotgxJQizuG6P6cyE6NYr2FCwXrG1o|1Fe295mtDSbtKKnChsk4p882fnu2xzv2AP",307.61792183,146,2021-06-03 11:04:55,104,NA,NA,NA,NA,NA,NA,NA,NA
"52d7beb50f07026434650b41e5cb195f62c43743c992b31f988e1192fc8bb41a",2021-06-03 04:27:57,0.12164746,"41ade692f81fff001e1da27dd34319b81b1ed3c2728db3818cf5526b8f861b50","1JWvk9dj2RnAG9QYuWHqUcLFUavrPjExFp",307.73956929,146,2021-06-03 11:04:55,105,2021-06-03 14:16:15,0.21894543,"1JWvk9dj2RnAG9QYuWHqUcLFUavrPjExFp",537.48774334,0.2432727,597.208603711111,3.18888888888889,3.18888888888889
"a076dc712acd1dad68513c8bcd6ef383b8556bba08eb48ce7ca79f2f7ee25fbe",2021-06-03 04:29:22,0.03439977,"1d628fdf2125095ad38d3239db09d9b3a4b089c1de2b7525fb89b499dd7786c5","12EeuNj5Hes4msN75RMGWd2BuMZayRkPuS",307.77396906,146,2021-06-03 11:04:55,106,2021-06-03 14:16:15,0.06189959,"12EeuNj5Hes4msN75RMGWd2BuMZayRkPuS",612.93467416,0.0687773222222222,681.038526844445,3.18888888888889,3.18888888888889
"98d9ed4f824d1e2abd8dcc1e17e76e3b14822398c6216c432e71b4fbe4b68686",2021-06-03 04:32:37,0.392567,"dcc2ee3c876fcd05eec8af26ac8338a603aa53f936e0aa9ab05d9fdc1395c0df","12vnyZu8HEgYNtdYkjhB9h9gnLYFBiitUe|1DhwVvmpwPXAxmVDSCA7K1yvfhfjw2o7hg",308.16653606,146,2021-06-03 11:04:55,107,2021-06-03 14:16:15,0.7066006,"1DhwVvmpwPXAxmVDSCA7K1yvfhfjw2o7hg",612.87277457,0.785111777777778,680.969749522222,3.18888888888889,3.18888888888889
"5ef6ccba22aec7ad84202e678a0149579fbadffc3e09931c1ec365f9114ebac4",2021-06-03 05:33:30,5,"e59521f90c06abb374db4c2544baeca00e5d1d6937b8b8af7fc63f4e0eb85683","1DqWZrD196jX5yvrxvR7An4sdW9XGx8BEt",313.16653606,146,2021-06-03 11:04:55,108,2021-06-03 14:16:15,8.99998,"1DqWZrD196jX5yvrxvR7An4sdW9XGx8BEt",595.96970334,9.99997777777778,662.188559266667,3.18888888888889,3.18888888888889
"b6cefec13113c547a4e3add5eb0749f6e87c108648b36d4545e5ae89a2fee70b",2021-06-03 05:33:30,27.49,"92c81d5fe6ba000dea36733c0ac6278c308e2244bdb164dfa6fa97abcb700343","152r6zg7uAaNc7j7nt5AbgqvXLqBB4L5QN|1K6S8m8uYKE1wbGkQ2Y47GFajxcowRCZQz|1EzHn2cH53Jok4fwdYZA5wMLWMuJekTacD|1NtpZcijMsa6VM9caXWMuxrKH1TFPC5H9d|1Aye8rhPFw72NFsPREqrhiRoERTE7JrQoG|1A8Lz77YybfuWMtfG8kTzowgJ3aDsLQtvk|1D5v2ciUyWTnpaGyTiuEyXdupe64wUBFQ9|1EE3A33EGvEsdpz8j8tb9HedogmECMJpAF|1DeWdbyWUXPNSUY2Nt8YeJaJEYW3g2BYST|17etGCLQ7ynwysjYHF2KCMUWVoJ1Hp6Hxm|1AtCmE7bustLW7hRNnzqJjVepb84q1Kwcr|19sSjzHSaAaSWUrkQ6kJoqD9ZtKZurx8dM|15fyXd8SeP1wSEMnsVZqDV1KxRETYed9W5|1WKsCTuzRYbFitJq8GxuFgFG2ytAUGCFW|16u9XUkSX5Vxnxgx9ptcDW9jmhXFChp5Ye|18yRWCFp1vovSS1AUbMBMfa5AsWUpsV1jW|18DSSudLHXH4ibEGzgUVv7DpBTVhcBrH4g|1HKGXUvKed7YvNGw92sDjZgrRymCEt8TNi|1PuHPCbzUDin4qCrUDcfDZ1uKdRDuo49HL|15HXknNzCSHPQxqtakCTWnY8stXo6CSNZr|1MDhdwiZA3FJ332iaTxiktY1fsijy2kiq1|17zFTS9rT7eAEhvktM4hRxK2USXMdtN7La|1D9WS3hpHpYiGT4kbDuqcBmPzvjydmXshd|1ML4rLWZx7CoqKK8TQu8Ntx1ZeZQCCNTLe|1FB5FVxYCXpk6K7Ya3WihfrBvRpRQrvDdD",340.65653606,146,2021-06-03 11:04:55,109,2021-06-03 14:16:15,49.48198,"1FB5FVxYCXpk6K7Ya3WihfrBvRpRQrvDdD",586.96972334,54.9799777777778,652.188581488889,3.18888888888889,3.18888888888889
"74101ae2daf1253f9dffbb42f3e98ad0e73cf955c5bee075fc2d17af6ac4ba3b",2021-06-03 05:33:30,0.00139047,"c73c21c2cbce6795ab67ad1d3cbe81b28029f140d7862367285fdfca93d04832","1KYqYvdZYt8FTrHJ5Zone4n7URWpMuYnB6",340.65792653,146,2021-06-03 11:04:55,110,2021-06-03 14:16:15,0.00248285,"1KYqYvdZYt8FTrHJ5Zone4n7URWpMuYnB6",612.16617397,0.00275872222222222,680.184637744445,3.18888888888889,3.18888888888889
"2fd74f244f8ccf36b0354e60d185f2ca6b7db5139fb308551f2689c6a8877fd4",2021-06-03 06:58:23,0.02498168,"2a8208359734fc9728717076bfcf73eb6af1472c169fd619dd3ceaed8a403e16","15LaJWVyZzrAivSkPwKB1aXqVEL7rpmdAN",340.68290821,146,2021-06-03 11:04:55,111,2021-06-03 14:28:59,0.04494702,"15LaJWVyZzrAivSkPwKB1aXqVEL7rpmdAN",649.70138381,0.0499411333333333,721.890426455556,3.40111111111111,3.40111111111111
"25aef12cb40f105e89bf195d076d7b93cb8c70eacb5ae1bd8b113235f64fdc45",2021-06-03 06:58:23,0.00083071,"0661a7f9dbe48804c97e982093e1f167b37a654022eaa41571dfde869276dd83","16z8mPT4bcwhd2tE2rZ8X3zF2CZi3Lyfb4|15fvR3Yxx75FddP6Ljih7HE7zFFv26cFGU",340.68373892,146,2021-06-03 11:04:55,112,2021-06-03 14:16:15,0.00147528,"15fvR3Yxx75FddP6Ljih7HE7zFFv26cFGU",537.26879791,0.0016392,596.965331011111,3.18888888888889,3.18888888888889
"06d6a85dab06007845e629c013eab91ca0098a588c84026af311cb2a23efb263",2021-06-03 06:58:23,0.0083125,"107b16f128e8cd54a25de6bc0cf780406ef455eaaf103e48895c621b5fb1cb56","1AYs5Lf4sLQSDcadr7pgqSNvo1z7y3D1ba|1AYs5Lf4sLQSDcadr7pgqSNvo1z7y3D1ba|1AYs5Lf4sLQSDcadr7pgqSNvo1z7y3D1ba|1AYs5Lf4sLQSDcadr7pgqSNvo1z7y3D1ba|1AYs5Lf4sLQSDcadr7pgqSNvo1z7y3D1ba|1AYs5Lf4sLQSDcadr7pgqSNvo1z7y3D1ba|1AYs5Lf4sLQSDcadr7pgqSNvo1z7y3D1ba|1AYs5Lf4sLQSDcadr7pgqSNvo1z7y3D1ba|1AYs5Lf4sLQSDcadr7pgqSNvo1z7y3D1ba|1AYs5Lf4sLQSDcadr7pgqSNvo1z7y3D1ba",340.69205142,146,2021-06-03 11:04:55,113,2021-06-03 14:28:59,0.0149425,"1AYs5Lf4sLQSDcadr7pgqSNvo1z7y3D1ba",646.05645679,0.0166027777777778,717.840507544444,3.40111111111111,3.40111111111111
"3054d0a5bc67f4e2b33f0a43fd8f772580c34d8815ed0c09fb470f860b9b4b5d",2021-06-03 06:58:23,2,"55b4a1ea6bfcfd993c24b6e64158c62a98e74b6d0518762b0c015f960e66f5f4","16NGp9NQvRVpLFfALxJqAWz4bJVhd14Sy4|16NGp9NQvRVpLFfALxJqAWz4bJVhd14Sy4",342.69205142,146,2021-06-03 11:04:55,114,2021-06-03 14:28:59,3.59998,"16NGp9NQvRVpLFfALxJqAWz4bJVhd14Sy4",653.30136381,3.99997777777778,725.890404233333,3.40111111111111,3.40111111111111
"885e0ea2091300604f9bc354e06929d812604984c662f0461069eba258174cdb",2021-06-03 06:58:23,2,"0998953a0bc2a73052339750b3d6af2d5e302e9c4b7c6c238aef70a6a8dcb7bf","1JZSohvcsyguRhpwRcVd9cTKdnAfsoT56q|1A2DMgjMdCyF3UaJ2bSTEAJ21vrKybXiVG",344.69205142,146,2021-06-03 11:04:55,115,2021-06-03 14:28:59,3.59998,"1A2DMgjMdCyF3UaJ2bSTEAJ21vrKybXiVG",649.65643679,3.99997777777778,721.840485322222,3.40111111111111,3.40111111111111
"ec672aa5419087ab3327310cdd94ad5da0f0a04f9b07138558b0ac7ab6bee670",2021-06-03 07:14:34,17.99997392,"7eb731795f13120b69db4be791c4b4a33e751f860c97a8a3cdef740ca792a6b1","1DGmzYL7PQCeG8eMNHAFfTVWLVNpegZqdL",362.69202534,146,2021-06-03 11:04:55,116,2021-06-03 14:28:59,32.39993306,"1DGmzYL7PQCeG8eMNHAFfTVWLVNpegZqdL",646.04151429,35.9999256222222,717.823904766667,3.40111111111111,3.40111111111111
"13b0e28e58dfe7a945a0e2c35414b38fb900a05ddfc9d53701b7473ba1654854",2021-06-03 07:31:54,0.05,"c63c5cd9caa03976af325f5cb36857f5f8da6ad9494f81319cd35e85d7f01655","1LfUQEiX8wG28ZJJxpbBzxJWzdgSZSenHT",362.74202534,146,2021-06-03 11:04:55,117,2021-06-03 14:28:59,0.08998,"1LfUQEiX8wG28ZJJxpbBzxJWzdgSZSenHT",613.64158123,0.0999777777777778,681.823979144444,3.40111111111111,3.40111111111111
"be865baf30c349c092ffeb374daa355405349d1a92e4ffa0e891bc85b1d9d4cb",2021-06-03 07:31:54,0.20448111,"e9b6ea1ce0017bbb5c1b8cf1abb6a3bbda36949463dbca50ec24642116187f06","1NiVtHBVbSxibQqWMqKH12F9twTN6DqoCb",362.94650645,146,2021-06-03 11:04:55,118,2021-06-03 14:28:59,0.368046,"1NiVtHBVbSxibQqWMqKH12F9twTN6DqoCb",613.55160123,0.40894,681.724001366667,3.40111111111111,3.40111111111111
"d5e52523c4fd86a3472059772f42df059610e24f28eae29703273aee32a5566c",2021-06-03 08:06:19,0.14,"b29dbd196b019be4419ea6aa18e8c9bf7efa3cc460aca646463c5f610c7b61d2","15Yvm4KTW53jpEc6rG6szmaEy3iR257gHw",363.08650645,146,2021-06-03 11:04:55,119,2021-06-03 14:35:14,0.25198,"15Yvm4KTW53jpEc6rG6szmaEy3iR257gHw",653.55334381,0.279977777777778,726.170382011111,3.50527777777778,3.50527777777778
"df5450c24371d6b88b351d4d458ee43e0fb8a840545495bb6caf303221204c9f",2021-06-03 08:06:19,0.13985646,"20e4d502a0ab261c5df7b249b2781d9ce549c6a5aeeafff3bf05a728e769e0fd","1Fe295mtDSbtKKnChsk4p882fnu2xzv2AP",363.22636291,146,2021-06-03 11:04:55,120,2021-06-03 14:35:14,0.25172163,"1Fe295mtDSbtKKnChsk4p882fnu2xzv2AP",658.11955704,0.2796907,731.243952266667,3.50527777777778,3.50527777777778
"bf746ce9723a1449a59b9c17ead61ad639bf5abdc6a916c2517b503fd2c45877",2021-06-03 08:06:19,2.2,"735fff0cc0723e816dfd9e31c2644d440ab8e474d9fb616ad735d9a84405ee10","16YMuFBwi89f75w1aDzigwcSiAzco99QBk",365.42636291,146,2021-06-03 11:04:55,121,2021-06-03 14:35:14,3.95998,"16YMuFBwi89f75w1aDzigwcSiAzco99QBk",657.86783541,4.39997777777778,730.964261566667,3.50527777777778,3.50527777777778
"e23c30739e8c16e3edd72da437333c05ad2286c0fa6f30d7cc9e72ad33c70387",2021-06-03 08:22:59,3.30965753,"fb74c701279f31296de9f305a6d3e8ae8a056643043c27049e7e1baedabd1823","1tVsvT3VeJMUcsP7F2CqK1hTxytu94AMf|15BVAVAN4WRrDotex1bPQ98c3FNFfbqoAv|1JurPtXqDq4yuqU8stZk5r2G5nHaUXzXzo|18LTEdWiFpdwVtnmGF9mZSxubfW1FE5TVx",368.73602044,146,2021-06-03 11:04:55,122,2021-06-03 14:35:14,5.95736355,"18LTEdWiFpdwVtnmGF9mZSxubfW1FE5TVx",703.67690059,6.61929283333333,781.863222877778,3.50527777777778,3.50527777777778
"b9eadb689912f36af33ee26428031f34ed49558d8717a0b95eeb5f9e761120e7",2021-06-03 08:22:59,22,"7e423d864a2665e9340e6cdee3cf2d66a8117a46364b275cd83797d0de2b45a0","1MgvLaFMbUvTfzpWQqQGJor9cbe5jyNzoQ|1BWcgimGoxNfrS34N57asq2zcWN5Nc1Jpe|1M8oUycvYasW91PdVX3zP2Kg7uPrwYZEKi|1AH8qtyTqSxNq8MuRv1rg9NoWHvmXKZ5jB|18x17HUNhWnGzLsiZh9Gj8YpjXQWgAESc6|13g6R8UvQTdWZZojGYAp4wv32JfisF9XcK|121niuBJoJgUwjPkvGCdHNTUhQGuChP9Lj|1DcE8XpUHVqsp3gHkw9p3TgxtvTFxYkdJH|1NmH6kVzSeVwQoJ4kpXPtJBnjfCQaF7LyC|1VPeycGnE4JL6Dsq7M4HRfN9WnrpN6YUQ|18wqJnB1QzsheYSAxgkLt8YD9GAFfh5nCj|1KqyAjnU2rwTQqFRAnXGAeDm93PPhK18pR|1HWuSeR2a2C22t2VkuXeMjaiAMYsnXGnru|1HdYeFnQn1Lz2Qmz2AmvvKbRYzR7MHvLzP|1GYhrui56cLUYTWvreRBPwPC7cdvtZoUDp|1EAtCZjdnjRobiPVY77ezxxBzR8wjma8Ai|1Fu7mmPtNpBTJJDttYLYGc7SnmPqafm4CF|1PEkq3qMJHzcHfHhXp6QKLnjwzpmUSz6cg|18Cnju4dwvhnmnbvjszLvhaaTNFKEFCYxR",390.73602044,146,2021-06-03 11:04:55,123,2021-06-03 14:35:14,39.59998,"18Cnju4dwvhnmnbvjszLvhaaTNFKEFCYxR",697.71953704,43.9999777777778,775.243930044444,3.50527777777778,3.50527777777778
"5c4784b496f296fd5cbd5230ef500a3ba7ae8cf2cb96c097b961a0d56d5e8399",2021-06-03 08:36:48,0.196962,"ed3e19c19ac227aca4e95f326a39c29990290941dcbfe68f059e99c1fce0bbb9","1KmbybUZPUHmCz72S2foXNYvMp1o7MEstS",390.93298244,146,2021-06-03 11:04:55,124,2021-06-03 14:35:14,0.3545116,"1KmbybUZPUHmCz72S2foXNYvMp1o7MEstS",653.90785541,0.393901777777778,726.564283788889,3.50527777777778,3.50527777777778
"264b75a85458fe26e3b5c2e08980ec702d7bad5c5c367704d0153809d23d9665",2021-06-03 08:45:28,0.58633056,"152cff6c9884900a9c61e5ee7fb9b1b4c16de9bf4dd3413261855b42272ab3f1","1GHF3Ej5iTgaskwacSZSnWHQxpfZKMBowh|1Fe295mtDSbtKKnChsk4p882fnu2xzv2AP",391.519313,148,2021-06-03 11:29:29,125,2021-06-03 14:42:11,1.05537501,"1Fe295mtDSbtKKnChsk4p882fnu2xzv2AP",710.6722556,1.1726389,789.635839555556,3.21166666666667,3.21166666666667
"b86ffe9ddacf3da1d43ae0b2e3a4ee10304e154b4b330d1df65deea9bfe24def",2021-06-03 08:55:29,3.3,"3d0e8150297d73e1c5788ff5a68c081babbfd2f3bf17eec7c8cd99ad8a482f1a","18jXrusUVS8yvmrMmB9z8veNvAiK1UjAnM|16YMuFBwi89f75w1aDzigwcSiAzco99QBk|16YMuFBwi89f75w1aDzigwcSiAzco99QBk",394.819313,148,2021-06-03 11:29:29,126,2021-06-03 14:42:11,5.93998,"16YMuFBwi89f75w1aDzigwcSiAzco99QBk",709.61688059,6.59997777777778,788.463200655556,3.21166666666667,3.21166666666667
"f184bc16062f5cbabeb18bb4d233da108a1b72a7beccb742bd83261ba689f54f",2021-06-03 08:55:29,59,"c7c3453fd184db2342a942152c4fba75a20667843913d1ee8e4c7469c2e771f8","1KGkUrYUHGtGsXRSm2MWyHDEmw3sg63Y11|1NVRifgKJZ9RqtCNGMw1DEB6AQJcN4EGDg|1DnLg3nkCwwagyV32VEP2x4jYJKkPx4n4Y",453.819313,160,2021-06-03 11:47:34,127,2021-06-03 14:59:27,106.19998,"1DnLg3nkCwwagyV32VEP2x4jYJKkPx4n4Y",824.03333149,117.999977777778,915.592590544445,3.19805555555556,3.19805555555556
"7fcbab88f57dfc74a20170190bf376e319fc623feb8f9d2bc6b3f38575304f23",2021-06-03 09:08:38,1.0706716,"7bdc19509c6b9c632fc2f2ed9b18ec07bdaab7d3e30839929006798f59119798","1JtpLybED4oikdQs81fFXQgH1yHxFZWehn|1M4eBiuuVTxSvKgTPPuo9rbt5UmbhvEDMW|1JtpLybED4oikdQs81fFXQgH1yHxFZWehn|18aVVPhmjUXK1Y2HpRWFuuFvpFATd6hw48",454.8899846,160,2021-06-03 11:47:34,128,2021-06-03 14:59:27,1.92718888,"18aVVPhmjUXK1Y2HpRWFuuFvpFATd6hw48",717.83335149,2.14132097777778,797.592612766667,3.19805555555556,3.19805555555556
"e0719717775a8a11d48a6ae1cab232ec418d330577b3b4413676da30a67a8850",2021-06-03 09:08:38,72,"5a7b93d1c3ede1da1a5fa76aca77aba2a2176981fe89a613247628f9f2b08c53","1B3bww8D73Mm6HeMGFngPVQ9zNmjmdMugr",526.8899846,167,2021-06-03 12:18:53,129,2021-06-03 15:09:55,129.59998,"1B3bww8D73Mm6HeMGFngPVQ9zNmjmdMugr",953.63331149,143.999977777778,1059.59256832222,2.85055555555556,2.85055555555556
"1ae263f8e3927191c3ffe99c5828507b7e39bef79c0d7a7c5527fb2a68c79589",2021-06-03 09:08:38,2.90773723,"bb52ccdcfae3d8100a790025cf818a9383570afca3f725136279b21dc21fe709","19X7t81LX2cHtyTmTFdEmP4K5ZzFJeVzyg|19X7t81LX2cHtyTmTFdEmP4K5ZzFJeVzyg|1BBsb6Ch5UU1YH3i1wDbhSt6icy5UJHL88|19X7t81LX2cHtyTmTFdEmP4K5ZzFJeVzyg",529.79772183,167,2021-06-03 12:18:53,130,2021-06-03 14:59:27,5.23390701,"19X7t81LX2cHtyTmTFdEmP4K5ZzFJeVzyg",715.90616261,5.81545223333333,795.451291788889,2.67611111111111,2.67611111111111
"8f4cd67859d7458bc01faa23fcaca598013255f5583ad334fa15ab9eb89611c8",2021-06-03 09:36:26,1,"1bfcc039dc14486b6f5dbab30140f4fa11a0e644c73bb0840a688ba14797a5f5","1PP82FkC6eMopZ5bAW9PEmgrStXp2mP8Bd|15PfqheLpULzuKvzqiuv26hykfUXLJ1Pi6|1LhNV76vYPSudEUwnuhxT7Z2zeDbWA5Uf2|12wpnegN2Th4eX4XQzvDFFGWTAKhYVgF9H|1N4G5fxd8z4vQjQR8Zba8f3VgwLjqczGQF|15bFCYiYYiueu5r46SG6rbpkm5tj9u1HJu|15vYZVAySDCZvTYWpb4v16NUQUZQnjFTtk|168mw7U8qrQ5xWfGokQy1K4KqBCAx5SQSv|1KvsL6HSyicrZoDKUWoyBZ33sPJbUxCv7U|1BcFK538aGKEJQuciNRmBH1XmkJxycCoDu|1AtwtxdsgZKAF3aMVgzKZ3bgoSQmRFsish|1Fv3gAuEP3FCJ2vYqET3wMDXaggvCAAZnS|1NMewkv9AZzTfhKStutGNs4om1rSXNfYh5|12XWNxqjMv5526KKzrxhmpXV3NFZHtLQPo|1Ba5CTttJ2C8EvtmNtMzmf7ffFsdHhmC5D",530.79772183,167,2021-06-03 12:18:53,131,2021-06-03 15:53:51,1.79998,"1Ba5CTttJ2C8EvtmNtMzmf7ffFsdHhmC5D",976.35272892,1.99997777777778,1084.83636546667,3.58277777777778,3.58277777777778
"c73543a68126d69ea540862e99a79dbc2176b620437ec61a05d36e805b660b12",2021-06-03 09:36:26,7.580071,"d9f8377b318ce5d0970b451aef6e5a2639cd302e0575ef4413e4a3d84b83d6b7","14jFpY4y9d5wjayDRx9WXGdSTeNqZoAB2n|1PsxGizAK5zbE638XhCpyjeKzKodEPs639|1HnZEYuLxCtgR8iDVzJ5cQnERBDCpUr5ed|1HNuom1BPTGEDaZSLpVo1SKbmcHMsNb4A2|1Ef536zhZnzgWEQQdwtrAHw19b6v21kcJ5|1C2nmG3pnbBQQG3qmz6gnmQvrSZFGrqwkM|16QnMt2n8eFnEN4hhUkymVxKDJx8nXkL1z|1GGo6PufXWGEN85mZuW2A2KfR2hT7dZjPk",538.37779283,167,2021-06-03 12:18:53,132,2021-06-03 15:53:51,13.6441078,"1GGo6PufXWGEN85mZuW2A2KfR2hT7dZjPk",968.81782377,15.1601197777778,1076.46424863333,3.58277777777778,3.58277777777778
"1f399917de2e4a3064d3177536a448a62f29fe05a2a196c696d5ccbec3ba7427",2021-06-03 09:51:25,0.5,"7c76b65b275203cb03f9fe0dcbe840174133ff10249b169e9344d25c9d8def3e","1EHSuEM5vXtQLaKBuVaHYHoufs7K8RyuST",538.87779283,167,2021-06-03 12:18:53,133,2021-06-03 15:53:51,0.89998,"1EHSuEM5vXtQLaKBuVaHYHoufs7K8RyuST",974.46650853,0.999977777777778,1082.74056503333,3.58277777777778,3.58277777777778
"5cd0fa047478831fb92731174bc50e51c0413c3741ddd0fbbe4f3ddd8ca76e42",2021-06-03 09:51:25,0.13942434,"11fa5724bc969b4eb7bab4f864cdd2de5ed2e372810a73fcabb2d9914bf3aa6b","167a2hjXAhmiV3fwac45DG6UxhBhWAJM4W",539.01721717,167,2021-06-03 12:18:53,134,2021-06-03 15:53:51,0.25094381,"167a2hjXAhmiV3fwac45DG6UxhBhWAJM4W",955.17371597,0.278826455555556,1061.30412885556,3.58277777777778,3.58277777777778
"6e5831e85ed9ed6b9767932accc2ffef9ace6ff3777dbfe64960780e561dcb09",2021-06-03 09:51:25,0.71637815,"d7bc23da58225b5f8c7d5dee9dea81b5bb6e9670ee634f89afeab6fdb48cc374","1J1RXPNrvzid877U2SwZ2Uw38teoqPKJEz",539.73359532,167,2021-06-03 12:18:53,135,2021-06-03 15:53:51,1.28946067,"1J1RXPNrvzid877U2SwZ2Uw38teoqPKJEz",954.92277216,1.43273407777778,1061.0253024,3.58277777777778,3.58277777777778
"3ce8b0207f42a68813db16c95ecc54709322714aa1cf39729f1e553b3d5becd5",2021-06-03 09:51:25,0.02807436,"de18ef70ca41a470364598a929e2b9e3db67917dd54402faf5716341e191899f","17V4sJTCESkjSoyfsSKyxdivh8RVviBgNH|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1GNgLBbPNgENc4VqzHJSDHdyDPaFNiNqz3|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1B8xpLnCdF8GmDdgDc1sRYLp7H62msU8qe|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh|1EUAAsExshmDRMmRg7bik9S4QySokkoHXh",539.76166968,167,2021-06-03 12:18:53,136,2021-06-03 15:53:51,0.05051385,"1EUAAsExshmDRMmRg7bik9S4QySokkoHXh",974.55274892,0.0561265,1082.83638768889,3.58277777777778,3.58277777777778
